Date,WMT,COST,TGT,AMZN,BBY
10/11/2001,38.680767,28.354923,24.223047,7.85,17.94236
10/12/2001,38.254128,28.443916,23.211626,8.07,17.626413
10/15/2001,38.673523,28.243708,22.808517,8.88,17.692928
10/16/2001,38.427673,29.051941,23.306896,9.56,17.603134
10/17/2001,37.762386,28.184395,22.720562,8.92,17.277214
10/18/2001,37.530979,28.102816,22.771866,8.47,17.243952
10/19/2001,38.333645,28.96298,23.087027,8.01,17.736156
10/22/2001,38.35537,28.92588,23.160315,8.77,17.719534
10/23/2001,38.044418,29.200241,22.903799,9.55,18.128599
10/24/2001,37.950401,29.482014,22.478699,7.64,18.318161
10/25/2001,38.543373,29.808268,22.793863,7.77,18.617485
10/26/2001,38.630142,30.045557,23.050385,7.56,18.35807
10/29/2001,37.530979,28.518057,22.134226,7.05,17.709555
10/30/2001,36.590889,27.828468,21.328012,6.42,17.386955
10/31/2001,37.169403,28.050922,22.8305,6.98,18.258305
11/1/2001,37.776848,29.229904,23.592745,6.95,19.156261
11/2/2001,38.304741,29.808268,24.692122,6.71,19.269331
11/5/2001,38.977257,30.453373,25.285786,6.99,19.658434
11/6/2001,39.729324,30.994671,25.886778,7.05,20.203865
11/7/2001,38.919415,30.675821,24.999952,7.43,20.303638
11/8/2001,39.41114,31.632364,25.175854,6.97,20.044226
11/9/2001,39.845028,31.921549,25.263813,7.12,20.087465
11/12/2001,40.192127,31.446995,25.652248,7.05,20.340216
11/13/2001,39.237583,31.936378,26.546412,7.29,21.607327
11/14/2001,39.975174,31.973444,27.440569,9.49,22.082899
11/15/2001,40.495861,31.580463,27.770391,9.05,22.315706
11/16/2001,39.845028,31.23937,26.724459,8.95,21.640572
11/19/2001,40.31506,31.817738,27.73736,9.19,22.4454
11/20/2001,40.278915,30.994671,26.790518,8.6,22.036345
11/21/2001,39.859493,30.312502,26.981358,8.8,22.405502
11/23/2001,40.351223,31.23937,27.678638,9.08,22.688194
11/26/2001,40.31506,31.765825,27.979576,12.21,23.552881
11/27/2001,39.830578,31.632364,27.876827,11.48,23.639349
11/28/2001,39.77272,30.297674,28.001602,11.59,23.246914
11/29/2001,39.519608,30.594265,27.458447,11.15,23.363316
11/30/2001,39.881187,30.312502,27.553867,11.32,23.742445
12/3/2001,39.468987,29.823103,27.274948,10.49,24.128237
12/4/2001,39.895641,30.386658,27.421747,11.93,24.068377
12/5/2001,40.908035,32.240391,29.080561,11.76,24.380989
12/6/2001,40.221054,31.491478,28.383261,12.1,23.107235
12/7/2001,40.018578,31.943794,27.891499,11.71,23.333384
12/10/2001,39.24482,31.432156,26.937321,11.65,22.714787
12/11/2001,39.107414,30.646162,26.408838,12.24,23.014114
12/12/2001,39.288227,30.216101,26.584999,11.91,22.348961
12/13/2001,38.586754,30.831537,26.430866,10.89,21.966505
12/14/2001,39.092972,31.343182,26.974024,11,22.265821
12/17/2001,40.387383,31.513729,27.509819,10.81,22.94759
12/18/2001,40.336769,32.129177,27.348345,10.86,24.128237
12/19/2001,40.749474,32.114353,27.788734,10.71,24.43087
12/20/2001,40.734997,32.262646,27.37771,10.15,24.228003
12/21/2001,41.683498,32.329376,28.04563,10,23.95529
12/24/2001,41.364906,32.677868,27.920868,9.83,24.168139
12/26/2001,42.103439,32.633366,28.229137,11.1,24.234657
12/27/2001,42.262741,32.737186,29.102575,10.6,24.577206
12/28/2001,42.248249,33.508358,30.276957,10.9,24.819986
12/31/2001,41.669014,32.90773,30.130156,10.82,24.770096
1/2/2002,42.031033,32.959644,30.09347,10.96,23.94532
1/3/2002,41.980347,33.248817,30.203548,11.9,24.244633
1/4/2002,41.705196,33.211773,30.7834,12.25,24.570555
1/7/2002,41.553158,32.714958,30.790745,12.34,24.557247
1/8/2002,41.878971,32.937397,30.541193,11.85,24.863222
1/9/2002,40.836365,32.737186,29.638397,11.53,24.996256
1/10/2002,41.270779,33.145035,29.983364,11.04,24.53397
1/11/2002,40.401924,32.396099,29.57967,11.03,24.178118
1/14/2002,40.372963,31.951202,28.963118,10.11,24.098305
1/15/2002,41.176647,31.765825,29.366812,10.29,24.510693
1/16/2002,40.53949,31.128141,29.109909,9.13,24.377665
1/17/2002,41.097023,32.144001,29.733818,9.74,24.337753
1/18/2002,40.800159,31.832575,29.843914,10.16,24.337753
1/22/2002,42.002071,32.240391,30.695332,12.6,23.965269
1/23/2002,43.341557,33.115372,31.31188,12.47,24.61047
1/24/2002,43.204002,32.811344,31.488037,14.01,24.414246
1/25/2002,42.284443,32.774281,31.003601,14.44,24.008512
1/28/2002,42.450981,32.625973,31.634827,15.5,24.261259
1/29/2002,41.929672,32.307133,30.717346,14.22,23.499666
1/30/2002,43.261921,33.812366,32.119263,13.9,24.224678
1/31/2002,43.428448,34.108963,32.596359,14.19,24.61047
2/1/2002,42.907143,33.560257,31.818336,13.73,24.128237
2/4/2002,42.646477,33.256237,31.524742,12.53,23.715836
2/5/2002,42.574066,33.419376,31.194445,11.5,23.246914
2/6/2002,42.631996,33.182095,31.194445,11.26,22.78796
2/7/2002,42.277206,32.729782,30.827444,11.24,22.764673
2/8/2002,42.827484,32.685295,31.179754,12.52,23.320086
2/11/2002,43.623959,33.352642,32.258724,13.3,24.048416
2/12/2002,43.515339,32.959644,32.280743,12.9,24.294525
2/13/2002,43.529831,33.701149,33.029411,13.29,24.909781
2/14/2002,43.797703,34.346252,33.029411,13.88,24.344404
2/15/2002,43.464645,34.027401,32.70602,13.41,23.95529
2/19/2002,42.928864,33.538021,32.05191,13.01,22.917669
2/20/2002,43.45742,34.005154,33.073509,12.96,23.998528
2/21/2002,43.117111,34.04224,32.70602,13.26,23.49634
2/22/2002,43.406731,33.538021,32.625164,13.07,22.485317
2/25/2002,43.913574,32.922573,32.889759,13.73,23.030741
2/26/2002,44.963421,32.232975,33.602684,14.4,23.280172
2/27/2002,45.072033,31.283844,32.265034,14.27,21.850096
2/28/2002,44.898266,30.594265,30.795118,14.1,22.41547
3/1/2002,45.477489,30.327316,31.713825,15.39,22.625002
3/4/2002,45.600601,30.394056,31.897562,16.48,23.226961
3/5/2002,43.993202,28.948133,30.501118,15.97,22.365589
3/6/2002,44.09457,28.859156,31.030293,16.33,22.804592
3/7/2002,44.673809,29.571003,31.963718,15.62,24.274569
3/8/2002,45.267517,29.593231,32.522285,16.35,25.076071
3/11/2002,45.274765,30.230928,32.772179,16.709999,24.916435
3/12/2002,45.057552,30.735147,32.691315,16.309999,24.760128
3/13/2002,44.883789,31.083656,32.147457,15.74,25.032831
3/14/2002,45.086521,30.638741,32.17683,14.48,25.478483
3/15/2002,46.158123,31.254204,33.073509,14.03,26.243397
3/18/2002,46.013298,31.298691,33.029411,15.01,25.940763
3/19/2002,45.948151,31.335756,32.595772,14.66,26.589275
3/20/2002,45.799545,30.972425,33.066154,14.5,26.622532
3/21/2002,45.089127,30.394056,32.448784,15.17,26.276661
3/22/2002,44.980389,30.030725,32.081303,15.53,26.58596
3/25/2002,44.422215,29.548752,31.897562,14.74,25.794428
3/26/2002,45.067375,29.763777,31.456562,14.83,26.226774
3/27/2002,44.944157,29.734129,31.544781,14.25,26.166908
3/28/2002,44.436714,29.526499,31.691759,14.3,26.339842
4/1/2002,43.175373,29.400454,31.49334,14.8,26.432964
4/2/2002,42.718678,28.762772,30.721613,14.25,24.946369
4/3/2002,42.479465,28.844326,30.464376,13.67,24.939711
4/4/2002,42.972412,29.266983,30.89064,13.54,25.611506
4/5/2002,42.870899,29.103844,31.133196,13.5,25.584909
4/8/2002,43.334854,29.963997,32.088646,13.95,26.023907
4/9/2002,43.566826,30.223503,32.375298,13.6,25.887545
4/10/2002,43.907555,31.194883,32.889759,13.48,26.256702
4/11/2002,43.617558,31.039156,32.830963,12.74,25.574938
4/12/2002,44.385971,31.031752,33.066154,13.31,25.76783
4/15/2002,43.443596,31.142984,32.551685,13.89,25.73457
4/16/2002,43.494331,31.884455,33.073509,14.01,26.223452
4/17/2002,42.979664,31.543386,32.625164,14.82,25.85096
4/18/2002,42.153263,31.706507,32.78688,14.26,25.940763
4/19/2002,42.718678,31.484058,32.77951,14.53,26.053846
4/22/2002,41.718311,30.668407,32.14011,14.31,25.801075
4/23/2002,42.080761,30.0159,32.294434,14.06,25.268969
4/24/2002,41.645832,29.215075,31.779961,16.790001,25.105997
4/25/2002,41.319611,29.771204,32.154808,16.82,25.538345
4/26/2002,40.44973,29.600645,32.007809,16.91,25.105997
4/29/2002,40.7397,29.504269,32.198902,16.18,24.813337
4/30/2002,40.493225,29.808268,32.081303,16.690001,24.726868
5/1/2002,41.174637,29.860184,32.470837,16.49,24.600489
5/2/2002,41.065907,30.127123,32.426723,16.32,24.274569
5/3/2002,40.051033,29.93433,32.345882,16.049999,23.978575
5/6/2002,39.137642,29.815681,32.338535,16.120001,23.878803
5/7/2002,39.87706,30.082626,33.029411,16.110001,24.321129
5/8/2002,40.877426,30.957596,32.573742,17.32,24.87652
5/9/2002,39.862572,30.408882,30.89064,17.73,24.484089
5/10/2002,38.898438,29.882406,30.251247,16.940001,23.549553
5/13/2002,39.898811,29.659971,30.559921,17.32,23.346691
5/14/2002,41.602333,30.156786,31.441877,18.809999,24.01017
5/15/2002,41.152882,30.497869,31.162603,19.940001,23.820599
5/16/2002,42.298237,30.794466,31.920673,19.610001,24.070026
5/17/2002,42.283741,30.660997,31.758774,19.16,24.728529
5/20/2002,41.899529,30.356977,31.427561,19.389999,24.274569
5/21/2002,41.029678,29.482014,30.573786,18.76,23.556206
5/22/2002,41.174637,29.133499,30.765152,18.75,23.306774
5/23/2002,40.819424,29.504269,30.838757,19.450001,23.760742
5/24/2002,40.246765,28.851736,30.507544,19.469999,22.997477
5/28/2002,39.717583,28.518057,29.793615,19.059999,23.197027
5/29/2002,39.529091,28.518057,29.440334,18.91,22.763018
5/30/2002,39.137642,29.155758,29.808336,18.370001,22.473679
5/31/2002,39.217384,29.118675,30.507544,18.23,23.047365
6/3/2002,38.52874,28.718277,29.705288,17.959999,22.074587
6/4/2002,39.144897,28.859156,29.072336,17.969999,21.366207
6/5/2002,39.840809,29.415285,29.440334,17.99,21.979807
6/6/2002,39.217384,29.185411,28.262718,18.17,22.708145
6/7/2002,39.4566,29.215075,28.137596,18.58,22.643291
6/10/2002,40.884682,29.756376,28.542402,17.299999,22.353958
6/11/2002,40.920921,29.400454,28.755852,17.139999,21.795231
6/12/2002,42.261997,30.201265,29.594894,17.08,21.545797
6/13/2002,40.957169,29.511677,28.616001,17.43,20.787525
6/14/2002,41.283371,29.496847,27.843199,16.82,20.737642
6/17/2002,42.269245,30.17161,28.969284,18.41,21.081867
6/18/2002,42.44323,30.216101,28.851538,18.780001,19.46056
6/19/2002,41.670208,30.364407,28.630724,18.299999,19.330858
6/20/2002,41.009701,29.659971,27.857914,17.549999,18.956711
6/21/2002,39.906429,29.348536,27.085102,17.530001,18.323162
6/24/2002,40.465328,28.621872,26.739174,17.51,18.113632
6/25/2002,39.993523,28.013857,27.085102,15.34,17.170784
6/26/2002,40.370968,27.872959,27.261745,15.85,17.864208
6/27/2002,41.880688,28.614456,27.938869,15.86,18.532681
6/28/2002,39.928196,28.636692,28.04192,16.25,18.108646
7/1/2002,39.485439,28.006432,27.048307,13.55,18.02883
7/2/2002,38.774113,27.079559,26.319656,13.32,17.080994
7/3/2002,39.949986,28.028677,27.269093,14.25,17.375319
7/5/2002,40.646778,29.140936,28.704325,15.21,18.412951
7/8/2002,40.356441,28.584799,28.29215,14.94,17.998894
7/9/2002,39.666897,27.628256,27.968313,15.6,17.819304
7/10/2002,39.020908,26.849689,27.107183,14.96,17.510012
7/11/2002,39.325764,27.702415,27.158709,15.55,17.220673
7/12/2002,38.360394,27.368744,26.606707,15.43,16.532246
7/15/2002,38.788639,27.331669,26.820147,15.94,16.786663
7/16/2002,36.20467,25.559483,25.480602,16.290001,16.711838
7/17/2002,35.021545,25.707775,24.656279,16.16,16.058327
7/18/2002,34.41185,25.121992,24.295633,15.55,15.988492
7/19/2002,33.751347,24.528793,23.493387,15.29,15.564461
7/22/2002,32.372261,23.876276,22.853058,15.5,14.641564
7/23/2002,32.735172,23.683487,22.418812,14.55,14.277394
7/24/2002,34.796558,25.996965,24.347164,14.1,15.614344
7/25/2002,34.114258,25.270294,24.185234,12.49,14.881015
7/26/2002,34.970745,25.618801,24.288282,12.93,14.546782
7/29/2002,35.950615,26.886757,25.973738,14.33,16.138153
7/30/2002,35.653034,26.056282,25.318687,14.77,16.676924
7/31/2002,35.696587,25.856085,24.545881,14.45,16.412514
8/1/2002,34.404598,24.610361,23.110659,14.16,15.464688
8/2/2002,33.461006,24.009754,22.816257,13.84,14.417078
8/5/2002,33.098095,23.616755,23.184269,12.87,14.127736
8/6/2002,34.317482,24.632608,24.104267,13.74,14.965824
8/7/2002,35.115917,25.60397,23.817232,13.6,15.364912
8/8/2002,35.703838,24.573284,23.736273,13.9,9.752729
8/9/2002,35.711098,24.773487,24.045385,14.26,10.60578
8/12/2002,35.137691,24.202538,23.508102,14.46,11.229355
8/13/2002,35.355442,24.187708,22.786823,13.93,11.089678
8/14/2002,38.193451,25.79677,23.677391,13.91,11.488764
8/15/2002,39.710442,27.049891,25.833887,14.62,11.578557
8/16/2002,39.042686,26.612402,26.202522,14.9,11.698285
8/19/2002,39.695919,26.790367,27.131487,15.5,11.977645
8/20/2002,39.035423,26.23424,27.234701,15.98,11.902818
8/21/2002,39.260437,25.922815,27.374779,15.38,11.523683
8/22/2002,39.376572,26.048874,27.463255,15.73,11.793067
8/23/2002,38.607182,25.359272,26.467943,15.17,11.498738
8/26/2002,38.759605,25.804174,26.386845,14.93,11.388991
8/27/2002,38.556366,24.261854,25.804403,14.52,10.925048
8/28/2002,38.759605,24.625196,25.140856,14.57,10.176761
8/29/2002,38.614433,24.832817,24.993416,15.14,10.476076
8/30/2002,38.817665,24.773487,25.214588,14.94,10.575848
9/3/2002,37.649071,24.106146,24.492067,14.6,10.231635
9/4/2002,37.990215,25.070095,25.303059,14.83,10.176761
9/5/2002,36.974052,24.506552,24.403597,14.25,10.974936
9/6/2002,38.309582,25.618801,25.362038,15.31,11.97266
9/9/2002,38.672504,25.715193,25.804403,16.51,12.097373
9/10/2002,39.761261,25.151653,26.224644,17.129999,12.192157
9/11/2002,39.340271,25.307365,26.615393,17.110001,12.386714
9/12/2002,38.556366,24.817974,26.055063,16.75,12.22209
9/13/2002,39.485439,25.173899,26.703876,16.610001,12.052478
9/16/2002,39.739483,25.084919,27.205223,16.709999,12.017558
9/17/2002,39.383823,24.788313,26.349976,17.35,12.700996
9/18/2002,39.525558,25.070095,26.519556,17.73,11.97266
9/19/2002,39.031303,24.580708,25.494755,17.209999,12.047488
9/20/2002,39.758156,25.388931,24.816462,15.86,11.97266
9/23/2002,38.231781,24.454649,23.563103,16.049999,11.563593
9/24/2002,37.424988,24.224773,23.57785,15.93,11.60849
9/25/2002,37.824764,25.173899,23.975977,15.73,12.122316
9/26/2002,39.038563,26.048874,25.148224,17.15,12.521407
9/27/2002,37.243286,25.151653,23.526234,17.01,11.842957
9/30/2002,35.789597,24.002335,21.764172,15.93,11.129585
10/1/2002,37.584896,24.617775,22.118057,16.950001,10.974936
10/2/2002,37.301426,23.446205,21.528238,17.01,10.565871
10/3/2002,37.141533,22.904903,21.137489,16.75,10.60578
10/4/2002,37.613968,23.186687,20.901569,16.549999,10.45612
10/7/2002,36.596397,21.636953,19.279575,16.639999,9.603071
10/8/2002,38.231781,23.416542,20.798346,16.940001,10.091954
10/9/2002,36.879864,22.578655,19.655579,16.860001,8.969514
10/10/2002,37.534012,23.876276,20.518185,17.959999,9.13414
10/11/2002,39.125793,25.070095,22.029581,18.459999,9.81758
10/14/2002,39.358383,24.892126,22.147547,19.200001,10.101933
10/15/2002,40.913822,26.315809,23.658951,18.940001,10.870177
10/16/2002,41.255451,25.618801,22.72999,19.49,9.657946
10/17/2002,40.216053,25.307365,21.756796,18.74,9.987192
10/18/2002,40.906559,26.130434,22.759478,19.040001,10.416214
10/21/2002,40.99379,26.041454,23.231327,19.26,10.565871
10/22/2002,40.775723,25.819004,22.560421,19.379999,10.46111
10/23/2002,41.59705,26.849689,23.24608,19.75,10.880153
10/24/2002,41.044666,26.693979,23.430393,19.860001,10.845235
10/25/2002,41.669746,26.686563,23.386158,19.299999,11.364049
10/28/2002,40.753906,25.826426,23.091251,18.59,11.059744
10/29/2002,41.044666,25.937641,23.24608,18.57,11.26428
10/30/2002,39.103989,25.018194,22.265511,19.08,10.855213
10/31/2002,38.922279,25.159079,22.206526,19.360001,10.281523
11/1/2002,39.649117,25.611385,22.759478,19.799999,9.842522
11/4/2002,38.849598,25.099751,22.553045,18.780001,10.057031
11/5/2002,39.554626,25.055265,22.855328,18.719999,9.697854
11/6/2002,39.496479,24.995939,22.715244,19.34,9.827557
11/7/2002,39.249367,23.779886,22.722616,19.120001,9.413502
11/8/2002,39.271172,23.846617,22.671013,19.51,9.223938
11/11/2002,38.522522,23.394297,21.970608,19,8.819864
11/12/2002,39.140327,23.957844,22.74474,19.82,9.159081
11/13/2002,39.961658,23.690901,22.140171,20.41,9.503296
11/14/2002,40.390507,24.795734,24.691128,21.209999,10.171771
11/15/2002,40.332367,24.944042,24.248766,22.209999,10.351362
11/18/2002,39.016773,24.143221,23.177776,22.42,11.129585
11/19/2002,38.464371,23.69832,22.970955,21.290001,11.518698
11/20/2002,39.540081,23.727982,23.022655,22.9,12.262
11/21/2002,39.213032,23.69832,24.189667,23.4,13.075144
11/22/2002,39.074913,23.409132,24.337399,23.99,12.686027
11/25/2002,39.11853,23.705732,24.751026,24.25,12.760859
11/26/2002,38.696964,23.060629,24.802729,23.4,12.78081
11/27/2002,39.859894,23.742817,26.073147,24.08,13.484209
11/29/2002,39.176674,23.95043,25.689068,23.35,13.808469
12/2/2002,39.525558,24.172873,26.398132,24.110001,13.993044
12/3/2002,39.198486,24.395329,25.526566,23.74,13.164935
12/4/2002,39.56916,23.913359,25.969742,23.389999,13.384431
12/5/2002,38.53706,23.060629,25.585665,22.58,13.329562
12/6/2002,38.551586,22.571236,25.083401,22.610001,13.269696
12/9/2002,37.686657,21.86681,23.864683,21.68,12.606209
12/10/2002,38.151829,21.740757,24.522053,21.860001,12.980359
12/11/2002,37.79567,21.117903,24.278303,22.129999,12.760859
12/12/2002,37.345047,21.918724,24.152744,22.299999,12.955418
12/13/2002,36.734509,21.147558,22.874931,22.18,12.870613
12/16/2002,37.752075,21.266201,23.487988,22.51,12.671062
12/17/2002,37.025223,20.546947,21.973824,22.459999,11.97266
12/18/2002,36.672188,20.406059,21.899965,22.1,12.25701
12/19/2002,36.512051,20.450548,21.774405,21.690001,11.823001
12/20/2002,36.970634,20.672997,22.077225,21.93,12.346804
12/23/2002,36.097137,20.309668,21.080097,22.24,11.957692
12/24/2002,36.177219,20.198444,20.814199,21.879999,11.219378
12/26/2002,36.220879,20.502462,21.235209,20.299999,11.623457
12/27/2002,35.784161,20.309668,21.16135,18.860001,11.528673
12/30/2002,36.86145,20.776812,22.158482,19.25,11.813024
12/31/2002,36.766815,20.806471,22.158482,18.889999,12.047488
1/2/2003,37.560253,21.510893,22.978344,19.57,12.45156
1/3/2003,36.395592,20.947355,22.269268,20.52,11.902818
1/6/2003,36.533894,21.199469,22.343134,20.700001,12.027534
1/7/2003,36.730423,21.540552,22.121553,21.549999,12.346804
1/8/2003,36.388306,21.725927,22.247114,21.02,12.172202
1/9/2003,37.793182,22.652802,23.207317,21.450001,13.638851
1/10/2003,37.574799,22.675043,23.044819,21.32,13.668778
1/13/2003,37.327305,22.630556,22.690283,22.040001,14.392129
1/14/2003,37.421932,22.979061,22.675512,22.74,14.008007
1/15/2003,36.825047,22.578655,22.077225,22.27,13.94815
1/16/2003,36.613964,22.393284,22.298815,21.799999,14.302341
1/17/2003,36.373741,22.296883,21.914732,21.4,13.818447
1/21/2003,35.67495,21.711098,21.14658,21.08,13.065164
1/22/2003,34.990726,21.540552,20.725565,21.17,13.489196
1/23/2003,35.354671,21.955793,21.235209,21.790001,13.998034
1/24/2003,34.430214,21.429325,20.459667,22.110001,13.484209
1/27/2003,34.284626,21.33293,20.134672,21.780001,13.005298
1/28/2003,35.070797,21.659189,19.942633,21.620001,13.289646
1/29/2003,35.012566,21.740757,20.053429,22.08,13.229787
1/30/2003,34.62677,21.488647,20.348875,21.82,12.930471
1/31/2003,34.79417,21.407089,20.836357,21.85,13.01528
2/3/2003,34.990726,21.651785,21.065329,22.16,13.130013
2/4/2003,34.321033,21.177216,20.518757,22.049999,13.464255
2/5/2003,34.022587,21.281027,20.585232,22.17,13.688742
2/6/2003,34.058979,21.466412,20.090357,22.09,13.4443
2/7/2003,34.058979,21.147558,19.794912,21.440001,13.174909
2/10/2003,34.226398,21.266201,19.772753,21.4,13.219811
2/11/2003,34.393814,21.221708,19.920473,20.780001,13.399397
2/12/2003,34.830578,21.325514,20.142059,21.129999,13.279675
2/13/2003,34.677711,20.984434,19.950022,20.059999,12.825713
2/14/2003,35.776855,21.444162,20.452274,20.059999,13.598944
2/18/2003,35.725903,22.126335,20.740961,21.389999,13.918218
2/19/2003,35.50024,21.777838,20.629942,21.190001,13.648833
2/20/2003,34.997993,21.62953,19.815697,21.360001,13.878306
2/21/2003,35.594883,22.244982,21.081461,21.780001,14.357209
